image_1,image_2,legit_pair
data_set/train/genuine/002_14.PNG,data_set/train/genuine/002_01.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_18.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_05.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_19.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_04.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_24.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_08.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_02.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_03.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_06.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_14.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_23.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_09.PNG,1
data_set/train/genuine/002_15.PNG,data_set/train/genuine/002_01.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_18.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_05.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_19.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_04.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_24.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_08.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_02.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_03.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_06.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_14.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_15.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_09.PNG,1
data_set/train/genuine/002_23.PNG,data_set/train/genuine/002_01.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_18.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_05.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_19.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_04.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_24.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_08.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_02.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_03.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_06.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_14.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_15.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_23.PNG,1
data_set/train/genuine/002_09.PNG,data_set/train/genuine/002_01.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_18.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_05.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_19.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_04.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_24.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_08.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_02.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_03.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_06.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_14.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_15.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_23.PNG,1
data_set/train/genuine/002_01.PNG,data_set/train/genuine/002_09.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_10.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_01.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_09.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_22.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_04.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_18.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_21.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_11.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_17.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_15.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_08.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_24.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0202016_04.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0107016_04.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0127016_03.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0110016_03.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0107016_02.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0127016_02.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0127016_01.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0202016_03.png,0
data_set/train/genuine/016_05.PNG,data_set/train/forgeries/0107016_03.png,0
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_10.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_01.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_09.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_22.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_04.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_18.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_21.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_11.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_17.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_15.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/016_08.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_24.PNG,data_set/train/genuine/016_05.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_10.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_01.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_09.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_22.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_04.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_18.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_21.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_11.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_17.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_15.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_08.PNG,1
data_set/train/genuine/016_05.PNG,data_set/train/genuine/016_24.PNG,1
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0113012_01.png,0
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0113012_03.png,0
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0113012_02.png,0
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0210012_04.png,0
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0206012_04.png,0
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0210012_03.png,0
data_set/train/genuine/012_03.PNG,data_set/train/forgeries/0206012_01.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0113012_01.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0113012_03.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0113012_02.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0210012_04.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0206012_04.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0210012_03.png,0
data_set/train/genuine/012_23.PNG,data_set/train/forgeries/0206012_01.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0113012_01.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0113012_03.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0113012_02.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0210012_04.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0206012_04.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0210012_03.png,0
data_set/train/genuine/012_02.PNG,data_set/train/forgeries/0206012_01.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0113012_01.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0113012_03.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0113012_02.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0210012_04.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0206012_04.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0210012_03.png,0
data_set/train/genuine/012_10.PNG,data_set/train/forgeries/0206012_01.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0113012_01.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0113012_03.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0113012_02.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0210012_04.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0206012_04.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0210012_03.png,0
data_set/train/genuine/012_15.PNG,data_set/train/forgeries/0206012_01.png,0
data_set/train/genuine/012_09.PNG,data_set/train/forgeries/0113012_01.png,0
data_set/train/genuine/012_09.PNG,data_set/train/forgeries/0113012_03.png,0
